date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:55:27	1081/1081	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-439%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/eh.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/eh.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:27	4197/4197	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1065%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/emailtransfer.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/emailtransfer.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:27	4800/4800	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-12c0%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/er.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/er.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:27	145196/145196	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-2372c%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/es.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/es.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:27	775/775	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-307%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/es-ct.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/es-ct.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:28	616/616	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-268%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/es-ga.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/es-ga.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:28	944/944	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-3b0%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/es-pv.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/es-pv.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:28	1562/1562	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-61a%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/et.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/et.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:28	1277/1277	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-4fd%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/eu.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/eu.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:29	253/253	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-fd%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fi.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fi.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:29	44145/44145	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-ac71%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fj.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fj.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:29	44410/44410	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-ad7a%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fk.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fk.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:29	936/936	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-3a8%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fm.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fm.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:30	638/638	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-27e%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fo.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fo.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:30	2888/2888	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-b48%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-cash.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-cash.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:30	2838/2838	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-b16%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-cheque.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-cheque.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:30	5715/5715	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1653%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-emailtransfer.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-emailtransfer.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:30	4483/4483	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1183%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-giftcard.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-giftcard.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:31	4851/4851	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-12f3%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-interac.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-interac.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:31	6320/6320	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-18b0%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-interacetransfer.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-interacetransfer.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:31	4937/4937	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1349%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-travelerscheque.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fr-travelerscheque.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:31	301/301	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-12d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/fr.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/fr.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:32	285/285	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-11d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ga.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ga.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:32	241/241	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-f1%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gb-eng.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gb-eng.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:32	34774/34774	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-87d6%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gb-nir.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gb-nir.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:32	230/230	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-e6%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gb-sct.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gb-sct.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:32	14476/14476	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-388c%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gb-wls.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gb-wls.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:33	956/956	---M--	200	added ('OK')	image/svg+xml	etag:%226798c2af-3bc%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gb.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gb.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:33	1960/1960	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-7a8%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gd.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gd.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:33	2325/2325	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-915%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ge.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ge.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:33	276/276	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-114%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gf.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gf.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:34	621/621	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-26d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gg.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gg.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:34	300/300	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-12c%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gh.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gh.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:34	4125/4125	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-101d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gi.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gi.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:34	3830/3830	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-ef6%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/giftcard.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/giftcard.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:34	650/650	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-28a%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gl.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gl.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:35	558/558	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-22e%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gm.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gm.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:35	310/310	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-136%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gn.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gn.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:35	301/301	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-12d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gp.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gp.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:35	6565/6565	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-19a5%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gq.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gq.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:36	819/819	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-333%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gr.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gr.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:36	46523/46523	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-b5bb%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gs.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gs.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:36	59566/59566	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-e8ae%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gt.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gt.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:36	6350/6350	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-18ce%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gu.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gu.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:37	816/816	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-330%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gw.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gw.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:37	573/573	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-23d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/gy.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/gy.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:37	4528/4528	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-11b0%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/hk.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/hk.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:37	1802/1802	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-70a%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/hm.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/hm.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:37	1141/1141	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-475%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/hn.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/hn.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:40	79793/79793	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-137b1%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/hr.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/hr.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:40	22536/22536	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-5808%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ht.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ht.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:41	316/316	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-13c%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/hu.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/hu.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:41	252/252	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-fc%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/id.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/id.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:41	321/321	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-141%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ie.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ie.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:41	1034/1034	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-40a%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/il.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/il.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:42	15245/15245	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-3b8d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/im.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/im.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:42	1080/1080	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-438%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/in.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/in.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:42	5334/5334	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-14d6%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/interac.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/interac.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:42	7663/7663	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1def%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/interacetransfer.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/interacetransfer.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:44	36459/36459	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-8e6b%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/io.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/io.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:44	2305/2305	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-901%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/iq.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/iq.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:44	21755/21755	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-54fb%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ir.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ir.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:44	550/550	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-226%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/is.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/is.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:44	317/317	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-13d%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/it.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/it.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:45	7365/7365	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1cc5%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/je.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/je.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:45	417/417	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1a1%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/jm.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/jm.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:45	823/823	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-337%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/jo.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/jo.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:45	501/501	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1f5%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/jp.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/jp.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:46	1432/1432	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-598%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ke.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ke.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:46	5088/5088	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-13e0%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/kg.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/kg.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:46	10786/10786	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-2a22%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/kh.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/kh.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
08:55:46	7537/7537	---M--	200	added ('OK')	image/svg+xml	etag:%226798f8e4-1d71%22	https://www.evgeniadima-psychotherapy.gr/assets/css/icons/ki.svg	C:/Users/pskordas/Downloads/2315430_evgeniadima-psychotherapy.gr/www.evgeniadima-psychotherapy.gr/assets/css/icons/ki.svg	(from https://www.evgeniadima-psychotherapy.gr/assets/user-style.css?1706778963)
